Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,1,APXMIDP,25,34.46,538.75,2019072901DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,1,N2EXMIDP,25,0,0,2019072901DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,2,APXMIDP,25,33.46,333.25,2019072902DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,2,N2EXMIDP,25,0,0,2019072902DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,3,APXMIDP,25,32.61,555.25,2019072903DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,3,N2EXMIDP,25,0,0,2019072903DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,4,APXMIDP,25,32.26,567.05,2019072904DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,4,N2EXMIDP,25,0,0,2019072904DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,5,APXMIDP,25,32.05,647.1,2019072905DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,5,N2EXMIDP,25,0,0,2019072905DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,6,APXMIDP,25,32.73,719.9,2019072906DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,6,N2EXMIDP,25,0,0,2019072906DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,7,APXMIDP,25,32.15,484.75,2019072907DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,7,N2EXMIDP,25,0,0,2019072907DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,8,APXMIDP,25,31.88,492.75,2019072908DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,8,N2EXMIDP,25,0,0,2019072908DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,9,APXMIDP,25,32.11,545.5,2019072909DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,9,N2EXMIDP,25,0,0,2019072909DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,10,APXMIDP,25,31.14,621.75,2019072910DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,10,N2EXMIDP,25,0,0,2019072910DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,11,APXMIDP,25,33.31,684.75,2019072911DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,11,N2EXMIDP,25,0,0,2019072911DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,12,APXMIDP,25,33.1,609.55,2019072912DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,12,N2EXMIDP,25,0,0,2019072912DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,13,APXMIDP,25,33.9,945.25,2019072913DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,13,N2EXMIDP,25,0,0,2019072913DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,14,APXMIDP,25,32.68,1143.45,2019072914DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,14,N2EXMIDP,25,0,0,2019072914DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,15,APXMIDP,25,28.02,877.8,2019072915DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,15,N2EXMIDP,25,0,0,2019072915DF
S0142011,20211209,20190729,DF,9,20,20190729,20,54058,NGC,16,APXMIDP,25,30.07,807.65,2019072916DF
