Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,1,APXMIDP,25,40.31,163.3,2019030101DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,1,N2EXMIDP,25,0,0,2019030101DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,2,APXMIDP,25,39.72,182.15,2019030102DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,2,N2EXMIDP,25,0,0,2019030102DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,3,APXMIDP,25,39.64,263.7,2019030103DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,3,N2EXMIDP,25,0,0,2019030103DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,4,APXMIDP,25,39.53,314.05,2019030104DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,4,N2EXMIDP,25,0,0,2019030104DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,5,APXMIDP,25,39.68,277.5,2019030105DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,5,N2EXMIDP,25,0,0,2019030105DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,6,APXMIDP,25,39.72,345,2019030106DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,6,N2EXMIDP,25,0,0,2019030106DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,7,APXMIDP,25,43.35,324.5,2019030107DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,7,N2EXMIDP,25,0,0,2019030107DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,8,APXMIDP,25,43.13,349.25,2019030108DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,8,N2EXMIDP,25,0,0,2019030108DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,9,APXMIDP,25,42.61,391.8,2019030109DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,9,N2EXMIDP,25,0,0,2019030109DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,10,APXMIDP,25,42.79,394.45,2019030110DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,10,N2EXMIDP,25,0,0,2019030110DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,11,APXMIDP,25,41.81,241.3,2019030111DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,11,N2EXMIDP,25,0,0,2019030111DF
S0142009,20210702,20190301,DF,7,19,20190301,19,52882,NGC,12,APXMIDP,25,42.78,168.9,2019030112DF
