Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,1,APXMIDP,25,32.73,570.95,2019102901DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,1,N2EXMIDP,25,0,0,2019102901DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,2,APXMIDP,25,33.67,508.85,2019102902DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,2,N2EXMIDP,25,0,0,2019102902DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,3,APXMIDP,25,32.01,676.4,2019102903DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,3,N2EXMIDP,25,0,0,2019102903DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,4,APXMIDP,25,30.82,693.05,2019102904DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,4,N2EXMIDP,25,0,0,2019102904DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,5,APXMIDP,25,32.2,705.2,2019102905DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,5,N2EXMIDP,25,0,0,2019102905DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,6,APXMIDP,25,30.81,721.05,2019102906DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,6,N2EXMIDP,25,0,0,2019102906DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,7,APXMIDP,25,32.86,606.65,2019102907DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,7,N2EXMIDP,25,0,0,2019102907DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,8,APXMIDP,25,28.11,675.55,2019102908DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,8,N2EXMIDP,25,0,0,2019102908DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,9,APXMIDP,25,31.9,660,2019102909DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,9,N2EXMIDP,25,0,0,2019102909DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,10,APXMIDP,25,30.3,464.25,2019102910DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,10,N2EXMIDP,25,0,0,2019102910DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,11,APXMIDP,25,36.89,748.6,2019102911DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,11,N2EXMIDP,25,0,0,2019102911DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,12,APXMIDP,25,31.12,973.1,2019102912DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,12,N2EXMIDP,25,0,0,2019102912DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,13,APXMIDP,25,41.88,900.7,2019102913DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,13,N2EXMIDP,25,0,0,2019102913DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,14,APXMIDP,25,38.78,1159.95,2019102914DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,14,N2EXMIDP,25,0,0,2019102914DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,15,APXMIDP,25,44.73,781.65,2019102915DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,15,N2EXMIDP,25,0,0,2019102915DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,16,APXMIDP,25,43.77,1193.45,2019102916DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,16,N2EXMIDP,25,0,0,2019102916DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,17,APXMIDP,25,36.96,798.75,2019102917DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,17,N2EXMIDP,25,0,0,2019102917DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,18,APXMIDP,25,38.32,1044.45,2019102918DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,18,N2EXMIDP,25,0,0,2019102918DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,19,APXMIDP,25,35.1,1304.6,2019102919DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,19,N2EXMIDP,25,0,0,2019102919DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,20,APXMIDP,25,30.69,1469.7,2019102920DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,20,N2EXMIDP,25,0,0,2019102920DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,21,APXMIDP,25,34.97,1332.5,2019102921DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,21,N2EXMIDP,25,0,0,2019102921DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,22,APXMIDP,25,34.25,1335.7,2019102922DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,22,N2EXMIDP,25,0,0,2019102922DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,23,APXMIDP,25,33.71,1043.45,2019102923DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,23,N2EXMIDP,25,0,0,2019102923DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,24,APXMIDP,25,33.16,1189.8,2019102924DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,24,N2EXMIDP,25,0,0,2019102924DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,25,APXMIDP,25,33.93,1150.55,2019102925DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,25,N2EXMIDP,25,0,0,2019102925DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,26,APXMIDP,25,33.96,1029.55,2019102926DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,26,N2EXMIDP,25,0,0,2019102926DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,27,APXMIDP,25,38.81,1096.45,2019102927DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,27,N2EXMIDP,25,0,0,2019102927DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,28,APXMIDP,25,38.86,1162.65,2019102928DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,28,N2EXMIDP,25,0,0,2019102928DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,29,APXMIDP,25,39.63,1196.35,2019102929DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,29,N2EXMIDP,25,0,0,2019102929DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,30,APXMIDP,25,40.67,1250.8,2019102930DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,30,N2EXMIDP,25,0,0,2019102930DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,31,APXMIDP,25,50.71,2180.95,2019102931DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,31,N2EXMIDP,25,0,0,2019102931DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,32,APXMIDP,25,51.29,2000.25,2019102932DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,32,N2EXMIDP,25,0,0,2019102932DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,33,APXMIDP,25,47.92,2025.4,2019102933DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,33,N2EXMIDP,25,0,0,2019102933DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,34,APXMIDP,25,55.01,1930.35,2019102934DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,34,N2EXMIDP,25,0,0,2019102934DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,35,APXMIDP,25,46.7,1653.6,2019102935DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,35,N2EXMIDP,25,0,0,2019102935DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,36,APXMIDP,25,46.08,1841.9,2019102936DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,36,N2EXMIDP,25,0,0,2019102936DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,37,APXMIDP,25,48.35,1811.6,2019102937DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,37,N2EXMIDP,25,0,0,2019102937DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,38,APXMIDP,25,46.84,1901.35,2019102938DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,38,N2EXMIDP,25,0,0,2019102938DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,39,APXMIDP,25,39.89,1620.9,2019102939DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,39,N2EXMIDP,25,0,0,2019102939DF
S0142011,20220301,20191029,DF,7,19,20191029,19,54748,NGC,40,APXMIDP,25,37.42,1501.85,2019102940DF
