Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,1,APXMIDP,25,33.73,120,2019040101DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,1,N2EXMIDP,25,0,0,2019040101DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,2,APXMIDP,25,34.65,199.5,2019040102DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,2,N2EXMIDP,25,0,0,2019040102DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,3,APXMIDP,25,35.67,214.95,2019040103DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,3,N2EXMIDP,25,0,0,2019040103DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,4,APXMIDP,25,36.77,310.6,2019040104DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,4,N2EXMIDP,25,0,0,2019040104DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,5,APXMIDP,25,34.66,351.4,2019040105DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,5,N2EXMIDP,25,0,0,2019040105DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,6,APXMIDP,25,34.12,403.8,2019040106DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,6,N2EXMIDP,25,0,0,2019040106DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,7,APXMIDP,25,32.24,345,2019040107DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,7,N2EXMIDP,25,0,0,2019040107DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,8,APXMIDP,25,32.01,522.95,2019040108DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,8,N2EXMIDP,25,0,0,2019040108DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,9,APXMIDP,25,32.04,506.25,2019040109DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,9,N2EXMIDP,25,0,0,2019040109DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,10,APXMIDP,25,31.85,557.55,2019040110DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,10,N2EXMIDP,25,0,0,2019040110DF
S0142009,20210803,20190401,DF,7,19,20190401,19,53113,NGC,11,APXMIDP,25,38.49,450.05,2019040111DF
