Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,1,APXMIDP,25,50.26,343.9,2018050501DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,1,N2EXMIDP,25,0,0,2018050501DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,2,APXMIDP,25,52.07,410.5,2018050502DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,2,N2EXMIDP,25,0,0,2018050502DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,3,APXMIDP,25,51.41,539.85,2018050503DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,3,N2EXMIDP,25,0,0,2018050503DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,4,APXMIDP,25,51.22,565.5,2018050504DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,4,N2EXMIDP,25,0,0,2018050504DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,5,APXMIDP,25,51.34,551.8,2018050505DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,5,N2EXMIDP,25,0,0,2018050505DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,6,APXMIDP,25,51.32,686.7,2018050506DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,6,N2EXMIDP,25,0,0,2018050506DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,7,N2EXMIDP,25,0,0,2018050507DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,7,APXMIDP,25,47.81,482.5,2018050507DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,8,APXMIDP,25,47.29,553.5,2018050508DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,8,N2EXMIDP,25,0,0,2018050508DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,9,APXMIDP,25,44.91,727.9,2018050509DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,9,N2EXMIDP,25,0,0,2018050509DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,10,APXMIDP,25,44.39,791.55,2018050510DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,10,N2EXMIDP,25,0,0,2018050510DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,11,APXMIDP,25,44.1,615.95,2018050511DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,11,N2EXMIDP,25,0,0,2018050511DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,12,N2EXMIDP,25,0,0,2018050512DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,12,APXMIDP,25,42.84,769.5,2018050512DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,13,APXMIDP,25,44.92,867.3,2018050513DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,13,N2EXMIDP,25,0,0,2018050513DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,14,APXMIDP,25,44.14,796.8,2018050514DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,14,N2EXMIDP,25,0,0,2018050514DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,15,APXMIDP,25,40.25,374.8,2018050515DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,15,N2EXMIDP,25,0,0,2018050515DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,16,APXMIDP,25,43.01,422.65,2018050516DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,16,N2EXMIDP,25,0,0,2018050516DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,17,APXMIDP,25,54.96,609.15,2018050517DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,17,N2EXMIDP,25,0,0,2018050517DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,18,N2EXMIDP,25,0,0,2018050518DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,18,APXMIDP,25,55.79,631.9,2018050518DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,19,APXMIDP,25,45.61,801.65,2018050519DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,19,N2EXMIDP,25,0,0,2018050519DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,20,APXMIDP,25,43.53,698.25,2018050520DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,20,N2EXMIDP,25,0,0,2018050520DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,21,APXMIDP,25,42.3,728.5,2018050521DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,21,N2EXMIDP,25,0,0,2018050521DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,22,APXMIDP,25,41.14,889.5,2018050522DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,22,N2EXMIDP,25,0,0,2018050522DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,23,N2EXMIDP,25,0,0,2018050523DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,23,APXMIDP,25,38.25,1117.55,2018050523DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,24,APXMIDP,25,38.13,1160.25,2018050524DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,24,N2EXMIDP,25,0,0,2018050524DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,25,N2EXMIDP,25,0,0,2018050525DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,25,APXMIDP,25,37.73,1044.6,2018050525DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,26,N2EXMIDP,25,0,0,2018050526DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,26,APXMIDP,25,37.32,995.85,2018050526DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,27,APXMIDP,25,34.9,1260.4,2018050527DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,27,N2EXMIDP,25,0,0,2018050527DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,28,APXMIDP,25,34.37,1272.2,2018050528DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,28,N2EXMIDP,25,0,0,2018050528DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,29,APXMIDP,25,33.05,1393.75,2018050529DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,29,N2EXMIDP,25,0,0,2018050529DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,30,APXMIDP,25,31.48,1366.65,2018050530DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,30,N2EXMIDP,25,0,0,2018050530DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,31,N2EXMIDP,25,0,0,2018050531DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,31,APXMIDP,25,33.91,1180.8,2018050531DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,32,N2EXMIDP,25,0,0,2018050532DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,32,APXMIDP,25,33.57,1300.25,2018050532DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,33,APXMIDP,25,33.78,1548.6,2018050533DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,33,N2EXMIDP,25,0,0,2018050533DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,34,APXMIDP,25,34.72,1469.4,2018050534DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,34,N2EXMIDP,25,0,0,2018050534DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,35,APXMIDP,25,41.96,947.6,2018050535DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,35,N2EXMIDP,25,0,0,2018050535DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,36,N2EXMIDP,25,0,0,2018050536DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,36,APXMIDP,25,43.56,1053,2018050536DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,37,APXMIDP,25,44.45,1180,2018050537DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,37,N2EXMIDP,25,0,0,2018050537DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,38,N2EXMIDP,25,0,0,2018050538DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,38,APXMIDP,25,45.3,1323.2,2018050538DF
S0142009,20200903,20180505,DF,7,19,20180505,19,50657,NGC,39,APXMIDP,25,57.36,594.5,2018050539DF
