Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,1,APXMIDP,25,21.58,362.1,2019100301DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,1,N2EXMIDP,25,0,0,2019100301DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,2,APXMIDP,25,25.38,449.5,2019100302DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,2,N2EXMIDP,25,0,0,2019100302DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,3,APXMIDP,25,30.43,485.2,2019100303DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,3,N2EXMIDP,25,0,0,2019100303DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,4,APXMIDP,25,32.86,552.8,2019100304DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,4,N2EXMIDP,25,0,0,2019100304DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,5,APXMIDP,25,33.69,601,2019100305DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,5,N2EXMIDP,25,0,0,2019100305DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,6,APXMIDP,25,28.93,598.2,2019100306DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,6,N2EXMIDP,25,0,0,2019100306DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,7,APXMIDP,25,29.23,505.9,2019100307DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,7,N2EXMIDP,25,0,0,2019100307DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,8,APXMIDP,25,24.63,442.05,2019100308DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,8,N2EXMIDP,25,0,0,2019100308DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,9,APXMIDP,25,22.79,376.5,2019100309DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,9,N2EXMIDP,25,0,0,2019100309DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,10,APXMIDP,25,21.77,438.55,2019100310DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,10,N2EXMIDP,25,0,0,2019100310DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,11,APXMIDP,25,26.52,437.35,2019100311DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,11,N2EXMIDP,25,0,0,2019100311DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,12,APXMIDP,25,23.83,753.45,2019100312DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,12,N2EXMIDP,25,0,0,2019100312DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,13,APXMIDP,25,35.29,815.55,2019100313DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,13,N2EXMIDP,25,0,0,2019100313DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,14,APXMIDP,25,33.55,1634.35,2019100314DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,14,N2EXMIDP,25,0,0,2019100314DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,15,APXMIDP,25,29.21,764.85,2019100315DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,15,N2EXMIDP,25,0,0,2019100315DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,16,APXMIDP,25,39.28,686.15,2019100316DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,16,N2EXMIDP,25,0,0,2019100316DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,17,APXMIDP,25,46.49,831,2019100317DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,17,N2EXMIDP,25,0,0,2019100317DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,18,APXMIDP,25,41.56,684.1,2019100318DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,18,N2EXMIDP,25,0,0,2019100318DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,19,APXMIDP,25,48.28,1339.25,2019100319DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,19,N2EXMIDP,25,0,0,2019100319DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,20,APXMIDP,25,45.82,973,2019100320DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,20,N2EXMIDP,25,0,0,2019100320DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,21,APXMIDP,25,53.13,1478.45,2019100321DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,21,N2EXMIDP,25,0,0,2019100321DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,22,APXMIDP,25,46.81,1079.15,2019100322DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,22,N2EXMIDP,25,0,0,2019100322DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,23,APXMIDP,25,47.6,943.35,2019100323DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,23,N2EXMIDP,25,0,0,2019100323DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,24,APXMIDP,25,47.83,1053.15,2019100324DF
S0142011,20220201,20191003,DF,7,19,20191003,19,54539,NGC,24,N2EXMIDP,25,0,0,2019100324DF
