Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,1,APXMIDP,25,14.95,772.6,2020010601DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,1,N2EXMIDP,25,0,0,2020010601DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,2,APXMIDP,25,25.36,720.7,2020010602DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,2,N2EXMIDP,25,0,0,2020010602DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,3,APXMIDP,25,27.38,742.7,2020010603DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,3,N2EXMIDP,25,0,0,2020010603DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,4,APXMIDP,25,25.11,723.1,2020010604DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,4,N2EXMIDP,25,0,0,2020010604DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,5,APXMIDP,25,24.81,806.45,2020010605DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,5,N2EXMIDP,25,0,0,2020010605DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,6,APXMIDP,25,22.23,869.7,2020010606DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,6,N2EXMIDP,25,0,0,2020010606DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,7,APXMIDP,25,21.36,716.2,2020010607DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,7,N2EXMIDP,25,0,0,2020010607DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,8,APXMIDP,25,14.6,511.2,2020010608DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,8,N2EXMIDP,25,0,0,2020010608DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,9,APXMIDP,25,17.6,706.75,2020010609DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,9,N2EXMIDP,25,0,0,2020010609DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,10,APXMIDP,25,17.1,758.15,2020010610DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,10,N2EXMIDP,25,0,0,2020010610DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,11,APXMIDP,25,20.48,992.1,2020010611DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,11,N2EXMIDP,25,0,0,2020010611DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,12,APXMIDP,25,22.26,700,2020010612DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,12,N2EXMIDP,25,0,0,2020010612DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,13,APXMIDP,25,25.86,1013.15,2020010613DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,13,N2EXMIDP,25,0,0,2020010613DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,14,APXMIDP,25,27.12,1264.1,2020010614DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,14,N2EXMIDP,25,0,0,2020010614DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,15,APXMIDP,25,25.15,1086.45,2020010615DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,15,N2EXMIDP,25,0,0,2020010615DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,16,APXMIDP,25,33.62,1143.75,2020010616DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,16,N2EXMIDP,25,0,0,2020010616DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,17,APXMIDP,25,29.25,1136.45,2020010617DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,17,N2EXMIDP,25,0,0,2020010617DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,18,APXMIDP,25,32.46,1235.25,2020010618DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,18,N2EXMIDP,25,0,0,2020010618DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,19,APXMIDP,25,34.21,1728.25,2020010619DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,19,N2EXMIDP,25,0,0,2020010619DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,20,APXMIDP,25,34.45,1555.25,2020010620DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,20,N2EXMIDP,25,0,0,2020010620DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,21,APXMIDP,25,35.29,1660.95,2020010621DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,21,N2EXMIDP,25,0,0,2020010621DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,22,APXMIDP,25,33.72,1882.4,2020010622DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,22,N2EXMIDP,25,0,0,2020010622DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,23,APXMIDP,25,32.85,1664.25,2020010623DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,23,N2EXMIDP,25,0,0,2020010623DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,24,APXMIDP,25,32.04,1884.65,2020010624DF
S0142011,20220503,20200106,DF,7,19,20200106,19,55237,NGC,24,N2EXMIDP,25,0,0,2020010624DF
