Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,1,APXMIDP,25,37.8,589.85,2019083101DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,1,N2EXMIDP,25,0,0,2019083101DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,2,APXMIDP,25,31.86,437,2019083102DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,2,N2EXMIDP,25,0,0,2019083102DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,3,APXMIDP,25,32.66,466.5,2019083103DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,3,N2EXMIDP,25,0,0,2019083103DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,4,APXMIDP,25,27.82,354.5,2019083104DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,4,N2EXMIDP,25,0,0,2019083104DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,5,APXMIDP,25,27.25,404.5,2019083105DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,5,N2EXMIDP,25,0,0,2019083105DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,6,APXMIDP,25,25.93,450.85,2019083106DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,6,N2EXMIDP,25,0,0,2019083106DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,7,APXMIDP,25,24.69,518.55,2019083107DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,7,N2EXMIDP,25,0,0,2019083107DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,8,APXMIDP,25,24.54,477,2019083108DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,8,N2EXMIDP,25,0,0,2019083108DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,9,APXMIDP,25,24.08,483.75,2019083109DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,9,N2EXMIDP,25,0,0,2019083109DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,10,APXMIDP,25,23.43,508.1,2019083110DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,10,N2EXMIDP,25,0,0,2019083110DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,11,APXMIDP,25,22.16,534.1,2019083111DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,11,N2EXMIDP,25,0,0,2019083111DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,12,APXMIDP,25,25.01,678.5,2019083112DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,12,N2EXMIDP,25,0,0,2019083112DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,13,APXMIDP,25,22.79,739.5,2019083113DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,13,N2EXMIDP,25,0,0,2019083113DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,14,APXMIDP,25,26.29,910.25,2019083114DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,14,N2EXMIDP,25,0,0,2019083114DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,15,APXMIDP,25,13.08,921.8,2019083115DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,15,N2EXMIDP,25,0,0,2019083115DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,16,APXMIDP,25,16.67,856.35,2019083116DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,16,N2EXMIDP,25,0,0,2019083116DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,17,APXMIDP,25,12.82,1050.15,2019083117DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,17,N2EXMIDP,25,0,0,2019083117DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,18,APXMIDP,25,25.67,967.65,2019083118DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,18,N2EXMIDP,25,0,0,2019083118DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,19,APXMIDP,25,24.48,1049,2019083119DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,19,N2EXMIDP,25,0,0,2019083119DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,20,APXMIDP,25,24.09,1088.35,2019083120DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,20,N2EXMIDP,25,0,0,2019083120DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,21,APXMIDP,25,26.41,1038.55,2019083121DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,21,N2EXMIDP,25,0,0,2019083121DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,22,APXMIDP,25,25.73,1135.3,2019083122DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,22,N2EXMIDP,25,0,0,2019083122DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,23,APXMIDP,25,19.91,899.2,2019083123DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,23,N2EXMIDP,25,0,0,2019083123DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,24,APXMIDP,25,17.36,927.5,2019083124DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,24,N2EXMIDP,25,0,0,2019083124DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,25,APXMIDP,25,13.75,1013.45,2019083125DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,25,N2EXMIDP,25,0,0,2019083125DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,26,APXMIDP,25,12.17,1039.5,2019083126DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,26,N2EXMIDP,25,0,0,2019083126DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,27,APXMIDP,25,9.63,1274.5,2019083127DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,27,N2EXMIDP,25,0,0,2019083127DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,28,APXMIDP,25,9.48,1243.2,2019083128DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,28,N2EXMIDP,25,0,0,2019083128DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,29,APXMIDP,25,9.96,1233.25,2019083129DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,29,N2EXMIDP,25,0,0,2019083129DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,30,APXMIDP,25,10.65,1303.15,2019083130DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,30,N2EXMIDP,25,0,0,2019083130DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,31,APXMIDP,25,14.17,1452.05,2019083131DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,31,N2EXMIDP,25,0,0,2019083131DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,32,APXMIDP,25,13.34,1479.4,2019083132DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,32,N2EXMIDP,25,0,0,2019083132DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,33,APXMIDP,25,17.38,1891.4,2019083133DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,33,N2EXMIDP,25,0,0,2019083133DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,34,APXMIDP,25,19.03,1808.75,2019083134DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,34,N2EXMIDP,25,0,0,2019083134DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,35,APXMIDP,25,25.46,2302.95,2019083135DF
S0142011,20220104,20190831,DF,7,20,20190831,20,54302,NGC,35,N2EXMIDP,25,0,0,2019083135DF
