Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,1,APXMIDP,25,51.24,447.25,2018080301DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,1,N2EXMIDP,25,0,0,2018080301DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,2,APXMIDP,25,50.85,363.8,2018080302DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,2,N2EXMIDP,25,0,0,2018080302DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,3,APXMIDP,25,46.87,217.45,2018080303DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,3,N2EXMIDP,25,0,0,2018080303DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,4,APXMIDP,25,47.06,348.95,2018080304DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,4,N2EXMIDP,25,0,0,2018080304DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,5,APXMIDP,25,46.93,342.25,2018080305DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,5,N2EXMIDP,25,0,0,2018080305DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,6,N2EXMIDP,25,0,0,2018080306DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,6,APXMIDP,25,46.92,329.6,2018080306DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,7,APXMIDP,25,47.53,267.55,2018080307DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,7,N2EXMIDP,25,0,0,2018080307DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,8,APXMIDP,25,47.92,318.05,2018080308DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,8,N2EXMIDP,25,0,0,2018080308DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,9,APXMIDP,25,47.8,350.2,2018080309DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,9,N2EXMIDP,25,0,0,2018080309DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,10,APXMIDP,25,47.97,362,2018080310DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,10,N2EXMIDP,25,0,0,2018080310DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,11,N2EXMIDP,25,0,0,2018080311DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,11,APXMIDP,25,51.85,360.35,2018080311DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,12,N2EXMIDP,25,0,0,2018080312DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,12,APXMIDP,25,51.41,508.2,2018080312DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,13,APXMIDP,25,59.41,623.5,2018080313DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,13,N2EXMIDP,25,0,0,2018080313DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,14,APXMIDP,25,49.33,1116.5,2018080314DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,14,N2EXMIDP,25,0,0,2018080314DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,15,APXMIDP,25,55.32,460.35,2018080315DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,15,N2EXMIDP,25,0,0,2018080315DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,16,APXMIDP,25,68.4,337.9,2018080316DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,16,N2EXMIDP,25,0,0,2018080316DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,17,APXMIDP,25,67.12,628.5,2018080317DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,17,N2EXMIDP,25,0,0,2018080317DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,18,N2EXMIDP,25,0,0,2018080318DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,18,APXMIDP,25,73.61,595,2018080318DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,19,APXMIDP,25,68.79,457.5,2018080319DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,19,N2EXMIDP,25,0,0,2018080319DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,20,APXMIDP,25,70.5,726.45,2018080320DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,20,N2EXMIDP,25,0,0,2018080320DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,21,APXMIDP,25,70.28,846.95,2018080321DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,21,N2EXMIDP,25,0,0,2018080321DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,22,APXMIDP,25,70.7,961.2,2018080322DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,22,N2EXMIDP,25,0,0,2018080322DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,23,APXMIDP,25,62.5,400.1,2018080323DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,23,N2EXMIDP,25,0,0,2018080323DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,24,N2EXMIDP,25,0,0,2018080324DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,24,APXMIDP,25,62.19,451.5,2018080324DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,25,APXMIDP,25,62.01,540.9,2018080325DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,25,N2EXMIDP,25,0,0,2018080325DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,26,APXMIDP,25,61.79,515.15,2018080326DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,26,N2EXMIDP,25,0,0,2018080326DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,27,APXMIDP,25,58.28,708,2018080327DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,27,N2EXMIDP,25,0,0,2018080327DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,28,APXMIDP,25,57.72,781.5,2018080328DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,28,N2EXMIDP,25,0,0,2018080328DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,29,APXMIDP,25,57.75,784,2018080329DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,29,N2EXMIDP,25,0,0,2018080329DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,30,N2EXMIDP,25,0,0,2018080330DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,30,APXMIDP,25,57.96,864,2018080330DF
S0142009,20201203,20180803,DF,7,19,20180803,19,51350,NGC,31,APXMIDP,25,65.67,921,2018080331DF
