Data_Flow_ID,Flow_Run_Date,Settlement_Date,Settlement_Run_Type,SAA_Run_Number,CDCA_Run_Number,SVAA_Settlement_Date,SVAA_Run_Number,SSR_Run_Number,BSC_Party_ID,Settlement_Period,Market_Index_Data_Provider_ID,Individual_Liquidity_Threshold,Market_Index_Price,Market_Index_Volume,SortKey
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,1,N2EXMIDP,25,0,0,2018011301DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,2,N2EXMIDP,25,0,0,2018011302DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,3,N2EXMIDP,25,0,0,2018011303DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,4,N2EXMIDP,25,0,0,2018011304DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,5,N2EXMIDP,25,0,0,2018011305DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,6,N2EXMIDP,25,0,0,2018011306DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,7,N2EXMIDP,25,0,0,2018011307DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,8,N2EXMIDP,25,0,0,2018011308DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,9,N2EXMIDP,25,0,0,2018011309DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,10,N2EXMIDP,25,0,0,2018011310DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,11,N2EXMIDP,25,0,0,2018011311DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,12,N2EXMIDP,25,0,0,2018011312DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,13,N2EXMIDP,25,0,0,2018011313DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,14,N2EXMIDP,25,0,0,2018011314DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,15,N2EXMIDP,25,0,0,2018011315DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,16,N2EXMIDP,25,0,0,2018011316DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,17,N2EXMIDP,25,0,0,2018011317DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,18,N2EXMIDP,25,0,0,2018011318DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,19,N2EXMIDP,25,0,0,2018011319DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,20,N2EXMIDP,25,0,0,2018011320DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,21,N2EXMIDP,25,0,0,2018011321DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,22,N2EXMIDP,25,0,0,2018011322DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,23,N2EXMIDP,25,0,0,2018011323DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,24,N2EXMIDP,25,0,0,2018011324DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,25,N2EXMIDP,25,0,0,2018011325DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,26,N2EXMIDP,25,0,0,2018011326DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,27,N2EXMIDP,25,0,0,2018011327DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,28,N2EXMIDP,25,0,0,2018011328DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,29,N2EXMIDP,25,0,0,2018011329DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,30,N2EXMIDP,25,0,0,2018011330DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,31,N2EXMIDP,25,0,0,2018011331DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,32,N2EXMIDP,25,0,0,2018011332DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,33,N2EXMIDP,25,0,0,2018011333DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,34,N2EXMIDP,25,0,0,2018011334DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,35,N2EXMIDP,25,0,0,2018011335DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,36,N2EXMIDP,25,0,0,2018011336DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,37,N2EXMIDP,25,0,0,2018011337DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,38,N2EXMIDP,25,0,0,2018011338DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,39,N2EXMIDP,25,0,0,2018011339DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,40,N2EXMIDP,25,0,0,2018011340DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,41,N2EXMIDP,25,0,0,2018011341DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,42,N2EXMIDP,25,0,0,2018011342DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,43,N2EXMIDP,25,0,0,2018011343DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,44,N2EXMIDP,25,0,0,2018011344DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,45,N2EXMIDP,25,0,0,2018011345DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,46,N2EXMIDP,25,0,0,2018011346DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,47,N2EXMIDP,25,0,0,2018011347DF
S0142009,20200501,20180113,DF,7,19,20180113,19,49742,NGC,48,N2EXMIDP,25,0,0,2018011348DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,1,N2EXMIDP,25,0,0,2018011401DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,2,N2EXMIDP,25,0,0,2018011402DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,3,N2EXMIDP,25,0,0,2018011403DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,4,N2EXMIDP,25,0,0,2018011404DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,5,N2EXMIDP,25,0,0,2018011405DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,6,N2EXMIDP,25,0,0,2018011406DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,7,N2EXMIDP,25,0,0,2018011407DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,8,N2EXMIDP,25,0,0,2018011408DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,9,N2EXMIDP,25,0,0,2018011409DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,10,N2EXMIDP,25,0,0,2018011410DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,11,N2EXMIDP,25,0,0,2018011411DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,12,N2EXMIDP,25,0,0,2018011412DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,13,N2EXMIDP,25,0,0,2018011413DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,14,N2EXMIDP,25,0,0,2018011414DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,15,N2EXMIDP,25,0,0,2018011415DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,16,N2EXMIDP,25,0,0,2018011416DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,17,N2EXMIDP,25,0,0,2018011417DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,18,N2EXMIDP,25,0,0,2018011418DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,19,N2EXMIDP,25,0,0,2018011419DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,20,N2EXMIDP,25,0,0,2018011420DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,21,N2EXMIDP,25,0,0,2018011421DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,22,N2EXMIDP,25,0,0,2018011422DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,23,N2EXMIDP,25,0,0,2018011423DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,24,N2EXMIDP,25,0,0,2018011424DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,25,N2EXMIDP,25,0,0,2018011425DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,26,N2EXMIDP,25,0,0,2018011426DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,27,N2EXMIDP,25,0,0,2018011427DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,28,N2EXMIDP,25,0,0,2018011428DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,29,N2EXMIDP,25,0,0,2018011429DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,30,N2EXMIDP,25,0,0,2018011430DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,31,N2EXMIDP,25,0,0,2018011431DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,32,N2EXMIDP,25,0,0,2018011432DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,33,N2EXMIDP,25,0,0,2018011433DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,34,N2EXMIDP,25,0,0,2018011434DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,35,N2EXMIDP,25,0,0,2018011435DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,36,N2EXMIDP,25,0,0,2018011436DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,37,N2EXMIDP,25,0,0,2018011437DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,38,N2EXMIDP,25,0,0,2018011438DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,39,N2EXMIDP,25,0,0,2018011439DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,40,N2EXMIDP,25,0,0,2018011440DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,41,N2EXMIDP,25,0,0,2018011441DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,42,N2EXMIDP,25,0,0,2018011442DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,43,N2EXMIDP,25,0,0,2018011443DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,44,N2EXMIDP,25,0,0,2018011444DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,45,N2EXMIDP,25,0,0,2018011445DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,46,N2EXMIDP,25,0,0,2018011446DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,47,N2EXMIDP,25,0,0,2018011447DF
S0142009,20200507,20180114,DF,7,19,20180114,19,49788,NGC,48,N2EXMIDP,25,0,0,2018011448DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,1,N2EXMIDP,25,0,0,2018011501DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,2,N2EXMIDP,25,0,0,2018011502DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,3,N2EXMIDP,25,0,0,2018011503DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,4,N2EXMIDP,25,0,0,2018011504DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,5,N2EXMIDP,25,0,0,2018011505DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,6,N2EXMIDP,25,0,0,2018011506DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,7,N2EXMIDP,25,0,0,2018011507DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,8,N2EXMIDP,25,0,0,2018011508DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,9,N2EXMIDP,25,0,0,2018011509DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,10,N2EXMIDP,25,0,0,2018011510DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,11,N2EXMIDP,25,0,0,2018011511DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,12,N2EXMIDP,25,0,0,2018011512DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,13,N2EXMIDP,25,0,0,2018011513DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,14,N2EXMIDP,25,0,0,2018011514DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,15,N2EXMIDP,25,0,0,2018011515DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,16,N2EXMIDP,25,0,0,2018011516DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,17,N2EXMIDP,25,0,0,2018011517DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,18,N2EXMIDP,25,0,0,2018011518DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,19,N2EXMIDP,25,0,0,2018011519DF
S0142009,20200507,20180115,DF,7,19,20180115,19,49789,NGC,20,N2EXMIDP,25,0,0,2018011520DF
