SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,GEN_DEM,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
01-Jan-16,29,33142,600,33910,30191,2425,4013,258,9063,0,10,1996,0,991,-8,-150,0,0,0
01-Jan-16,30,33167,600,33894,30260,2476,4013,150,9063,0,6,1996,0,997,68,-121,0,0,0
01-Jan-16,31,33537,600,34249,30639,2527,4013,75,9063,0,6,1996,0,979,96,-106,0,0,0
01-Jan-16,32,34149,600,34866,31265,2578,4013,22,9063,0,11,1996,0,984,95,-106,0,0,0
01-Jan-16,33,35855,600,36600,32825,2652,4013,0,9063,0,14,1996,0,957,-25,-106,0,0,0
01-Jan-16,34,37102,600,37940,34056,2726,4013,0,9063,0,14,1997,0,1000,-118,-106,0,0,0
01-Jan-16,35,37511,600,38361,34507,2790,4013,0,9063,0,13,1996,0,997,-76,-161,0,0,0
01-Jan-16,36,37192,600,38134,34270,2853,4013,0,9063,0,10,1996,0,1004,-60,-272,0,0,0
01-Jan-16,37,36410,600,37470,33609,2896,4013,0,9063,0,15,1997,0,996,-176,-269,0,0,0
01-Jan-16,38,35456,600,36465,32693,2940,4013,0,9063,0,15,1996,0,1010,-151,-243,0,0,0
01-Jan-16,39,34535,600,35461,31874,2992,4013,0,9063,0,9,1996,0,1005,-55,-262,0,0,0
01-Jan-16,40,33443,600,34314,30862,3045,4013,0,9063,0,8,1996,0,992,57,-263,0,0,0
01-Jan-16,41,32518,600,33322,29965,3078,4013,0,9063,0,9,1996,0,998,84,-195,0,0,0
01-Jan-16,42,31458,600,32218,29031,3111,4013,0,9063,0,6,1996,0,1014,131,-154,0,0,0
01-Jan-16,43,30331,600,31025,27995,3124,4013,0,9063,0,12,1995,0,999,129,-82,0,0,0
01-Jan-16,44,29246,600,29892,27010,3136,4013,0,9063,0,11,1996,0,1004,146,-35,0,0,0
01-Jan-16,45,27737,600,28453,25589,3130,4013,0,9063,0,10,1996,0,987,190,-106,0,0,0
01-Jan-16,46,26599,600,27263,24492,3125,4013,0,9063,0,12,1996,0,1005,147,-52,0,0,0
01-Jan-16,47,25193,600,25806,23122,3102,4013,0,9063,0,13,1497,0,741,69,28,0,0,0
01-Jan-16,48,24103,600,24807,22063,3078,4013,0,9063,0,11,1474,0,707,39,-93,0,0,0
02-Jan-16,1,23647,600,24366,21709,3072,4013,0,9069,0,13,1476,0,709,33,-106,0,0,0
02-Jan-16,2,23834,600,24536,21927,3065,4013,0,9069,0,71,1476,0,719,104,-31,0,0,0
02-Jan-16,3,23417,600,24877,21576,3052,4013,0,9069,0,761,1476,0,700,125,-99,0,0,0
02-Jan-16,4,22628,600,24452,20879,3038,4013,0,9069,0,1135,1476,0,718,124,-89,0,0,0
02-Jan-16,5,21874,600,23941,20202,3002,4013,0,9069,0,1348,1476,0,730,94,-119,0,0,0
02-Jan-16,6,21454,600,23637,19784,2967,4013,0,9069,0,1421,1475,0,707,-43,-119,0,0,0
02-Jan-16,7,20878,600,23479,19193,2928,4013,0,9069,0,1731,1477,0,720,-132,-138,0,0,0
02-Jan-16,8,20316,600,22980,18642,2889,4013,0,9069,0,1793,1476,0,715,-133,-138,0,0,0
02-Jan-16,9,19949,600,22589,18336,2840,4013,0,9069,0,1769,1476,0,748,-133,-138,0,0,0
02-Jan-16,10,19916,600,22519,18323,2790,4013,0,9069,0,1759,1476,0,739,-133,-111,0,0,0
02-Jan-16,11,20109,600,22698,18521,2762,4013,0,9069,0,1754,1477,0,721,-129,-106,0,0,0
02-Jan-16,12,20601,600,22885,18961,2734,4013,0,9069,0,1469,1476,0,721,-127,-88,0,0,0
02-Jan-16,13,21693,600,22870,20005,2664,4013,0,9069,0,447,1476,0,738,-54,-76,0,0,0
02-Jan-16,14,22659,600,23296,20930,2594,4013,0,9069,0,15,1476,0,744,26,-22,0,0,0
02-Jan-16,15,23953,600,24718,22125,2550,4013,0,9069,0,14,1476,0,707,-64,-87,0,0,0
02-Jan-16,16,24938,600,25756,23074,2505,4013,0,9069,0,14,1476,0,675,-114,-90,0,0,0
02-Jan-16,17,26416,600,27266,24414,2456,4013,73,9069,0,14,1477,0,720,-140,-96,0,0,0
02-Jan-16,18,27999,600,28739,25946,2406,4013,64,9069,0,14,1457,0,757,-101,-25,0,0,0
02-Jan-16,19,29822,600,30519,27562,2352,4013,143,9069,0,11,1986,0,967,-19,-67,0,0,0
02-Jan-16,20,31083,600,31755,28698,2299,4013,234,9069,0,9,1996,0,968,42,-63,0,0,0
02-Jan-16,21,32195,600,32856,29630,2254,4013,338,9069,0,7,1996,0,970,-51,-3,0,0,0
02-Jan-16,22,33003,600,33718,30277,2208,4013,409,9069,0,6,1996,0,981,-76,-33,0,0,0
02-Jan-16,23,33628,600,34435,30802,2132,4013,418,9069,0,6,1996,0,1009,-145,-56,0,0,0
02-Jan-16,24,34064,600,34916,31123,2055,4013,483,9069,0,6,1996,0,1040,-145,-101,0,0,0
02-Jan-16,25,34606,600,35512,31594,2016,4013,499,9069,0,8,1996,0,1008,-145,-153,0,0,0
02-Jan-16,26,34725,600,35568,31693,1976,4013,472,9069,0,10,1996,0,1008,-145,-88,0,0,0
02-Jan-16,27,34705,600,35508,31676,1960,4013,439,9069,0,9,1996,0,996,-142,-52,0,0,0
02-Jan-16,28,34668,600,35357,31602,1945,4013,365,9069,0,9,1996,0,971,-78,-2,0,0,0
02-Jan-16,29,34690,600,35367,31638,1917,4013,292,9069,0,7,1996,0,995,-44,-26,0,0,0
02-Jan-16,30,34664,600,35372,31635,1889,4013,191,9069,0,6,1996,0,1002,18,-102,0,0,0
02-Jan-16,31,34942,600,35734,31886,1875,4013,115,9069,0,6,1996,0,1018,48,-186,0,0,0
02-Jan-16,32,35737,600,36587,32639,1861,4013,58,9069,0,8,1996,0,989,-65,-177,0,0,0
02-Jan-16,33,37553,600,38429,34296,1872,4013,0,9069,0,12,1996,0,864,-155,-109,0,0,0
02-Jan-16,34,39579,600,40396,36168,1883,4013,0,9069,0,10,1997,0,872,-157,-50,0,0,0
02-Jan-16,35,40824,600,41825,37317,1899,4013,0,9069,0,4,1996,0,997,-212,-185,0,0,0
02-Jan-16,36,40880,600,42055,37417,1915,4013,0,9069,0,4,1996,0,1002,-237,-334,0,0,0
02-Jan-16,37,40366,600,41645,36990,1878,4013,0,9069,0,6,1996,0,1016,-245,-428,0,0,0
02-Jan-16,38,39414,600,40719,36087,1840,4013,0,9069,0,8,1997,0,1012,-239,-458,0,0,0
02-Jan-16,39,38303,600,39489,35097,1846,4013,0,9069,0,11,1996,0,964,-220,-355,0,0,0
02-Jan-16,40,36984,600,37891,33900,1853,4013,0,9069,0,7,1996,0,984,-95,-205,0,0,0
02-Jan-16,41,35874,600,36643,32819,1847,4013,0,9069,0,6,1996,0,999,-48,-115,0,0,0
02-Jan-16,42,34488,600,35280,31615,1841,4013,0,9069,0,6,1996,0,1002,-47,-139,0,0,0
02-Jan-16,43,33382,600,34250,30588,1828,4013,0,9069,0,6,1996,0,1016,-47,-215,0,0,0
02-Jan-16,44,31922,600,32856,29268,1814,4013,0,9069,0,6,1996,0,999,-79,-249,0,0,0
02-Jan-16,45,30643,600,31566,28078,1802,4013,0,9069,0,6,1996,0,1000,-148,-169,0,0,0
02-Jan-16,46,29523,600,30345,26941,1791,4013,0,9069,0,10,1996,0,999,-76,-136,0,0,0
02-Jan-16,47,27957,600,28674,25495,1800,4013,0,9069,0,15,1517,0,771,-21,-81,0,0,0
02-Jan-16,48,26905,600,27631,24562,1810,4013,0,9069,0,13,1493,0,733,-67,-46,0,0,0
03-Jan-16,1,26334,600,27075,24127,1782,4013,0,9075,0,12,1494,0,713,-129,2,0,0,0
03-Jan-16,2,26219,600,26909,24165,1753,4013,0,9075,0,22,1494,0,741,-52,-16,0,0,0
03-Jan-16,3,25618,600,26865,23673,1751,4013,0,9075,0,647,1494,0,751,94,9,0,0,0
03-Jan-16,4,24681,600,26206,22881,1749,4013,0,9075,0,902,1494,0,715,-23,45,0,0,0
03-Jan-16,5,23780,600,25819,22081,1794,4013,0,9075,0,1400,1495,0,725,-39,45,0,0,0
03-Jan-16,6,23250,600,25259,21578,1838,4013,0,9075,0,1409,1494,0,710,64,45,0,0,0
03-Jan-16,7,22539,600,24554,20874,1892,4013,0,9075,0,1400,1495,0,729,-15,45,0,0,0
03-Jan-16,8,21798,600,24042,20157,1947,4013,0,9075,0,1644,1495,0,741,45,45,0,0,0
03-Jan-16,9,21377,600,23591,19815,1984,4013,0,9075,0,1614,1495,0,684,45,106,0,0,0
03-Jan-16,10,21070,600,23162,19556,2022,4013,0,9075,0,1436,1495,0,768,-56,210,0,0,0
03-Jan-16,11,21150,600,23309,19602,2058,4013,0,9075,0,1501,1495,0,736,-58,285,0,0,0
03-Jan-16,12,21327,600,23424,19756,2094,4013,0,9075,0,1497,1495,0,732,23,285,0,0,0
03-Jan-16,13,22032,600,24260,20400,2112,4013,0,9075,0,1628,1495,0,756,91,285,0,0,0
03-Jan-16,14,22499,600,24497,20856,2131,4013,0,9075,0,1398,1495,0,760,188,276,0,0,0
03-Jan-16,15,23337,600,24550,21620,2166,4013,0,9075,0,613,1496,0,721,199,226,0,0,0
03-Jan-16,16,23970,600,24583,22268,2201,4013,0,9075,0,13,1496,0,726,199,196,0,0,0
03-Jan-16,17,25145,600,25757,23334,2256,4013,67,9075,0,12,1496,0,740,197,124,0,0,0
03-Jan-16,18,26543,600,27154,24652,2312,4013,49,9075,0,11,1479,0,728,169,124,0,0,0
03-Jan-16,19,28424,600,29034,26440,2348,4013,102,9075,0,10,1987,0,977,169,126,0,0,0
03-Jan-16,20,30040,600,30655,27973,2383,4013,152,9075,0,15,1996,0,1001,179,92,0,0,0
03-Jan-16,21,31841,600,32451,29601,2442,4013,200,9075,0,10,1996,0,1004,180,142,0,0,0
03-Jan-16,22,33134,600,33745,30747,2501,4013,243,9075,0,11,1996,0,993,172,173,0,0,0
03-Jan-16,23,34044,600,34658,31519,2526,4013,293,9075,0,14,1996,0,969,127,113,0,0,0
03-Jan-16,24,34890,600,35504,32223,2551,4013,313,9075,0,14,1996,0,985,168,142,0,0,0
03-Jan-16,25,35618,600,36232,32871,2594,4013,347,9075,0,14,1996,0,1009,174,178,0,0,0
03-Jan-16,26,36121,600,36729,33281,2636,4013,393,9075,0,8,1996,0,1016,128,95,0,0,0
03-Jan-16,27,36287,600,36890,33407,2648,4013,430,9075,0,3,1996,0,992,99,23,0,0,0
03-Jan-16,28,36175,600,36796,33283,2659,4013,427,9075,0,13,1996,0,975,115,-8,0,0,0
03-Jan-16,29,36204,600,36898,33320,2640,4013,427,9075,0,13,1997,0,1015,62,-81,0,0,0
03-Jan-16,30,36091,600,36777,33211,2620,4013,345,9075,0,12,1996,0,976,62,-74,0,0,0
03-Jan-16,31,36393,600,37112,33456,2562,4013,229,9075,0,12,1995,0,952,88,-107,0,0,0
03-Jan-16,32,37227,600,37948,34213,2504,4013,141,9075,0,12,1996,0,1007,93,-109,0,0,0
03-Jan-16,33,38940,600,39654,35748,2408,4013,0,9075,0,13,1996,0,985,75,-101,0,0,0
03-Jan-16,34,40947,600,41597,37649,2311,4013,0,9075,0,16,1996,0,1032,16,-34,0,0,0
03-Jan-16,35,41764,600,42532,38431,2260,4013,0,9075,0,15,1996,0,1000,-51,-102,0,0,0
03-Jan-16,36,41436,600,42341,38165,2208,4013,0,9075,0,17,1996,0,997,-116,-172,0,0,0
03-Jan-16,37,41005,600,42045,37796,2186,4013,0,9075,0,13,1996,0,1034,-187,-240,0,0,0
03-Jan-16,38,40216,600,41174,37024,2164,4013,0,9075,0,6,1997,0,1013,-147,-205,0,0,0
03-Jan-16,39,39185,600,40011,36120,2102,4013,0,9075,0,9,1997,0,1020,-56,-161,0,0,0
03-Jan-16,40,37977,600,38763,35013,2039,4013,0,9075,0,8,1996,0,1024,-57,-121,0,0,0
03-Jan-16,41,37178,600,38003,34194,1958,4013,0,9075,0,3,1996,0,1041,-44,-178,0,0,0
03-Jan-16,42,35742,600,36460,32921,1877,4013,0,9075,0,6,1997,0,1016,-44,-68,0,0,0
03-Jan-16,43,34365,600,34971,31623,1840,4013,0,9075,0,6,1996,0,1022,14,68,0,0,0
03-Jan-16,44,32577,600,33183,29980,1803,4013,0,9075,0,6,1997,0,1027,25,167,0,0,0
03-Jan-16,45,31060,600,31671,28575,1763,4013,0,9075,0,11,1996,0,1007,18,270,0,0,0
03-Jan-16,46,29448,600,30059,26953,1723,4013,0,9075,0,11,1996,0,1009,81,249,0,0,0
03-Jan-16,47,27535,600,28147,25163,1692,4013,0,9075,0,12,1574,0,764,159,227,0,0,0
03-Jan-16,48,26233,600,26850,24000,1662,4013,0,9075,0,17,1556,0,721,180,259,0,0,0
04-Jan-16,1,25992,600,26879,23824,1645,4013,0,9080,0,287,1557,0,730,197,281,0,0,0
04-Jan-16,2,26310,600,27416,24194,1628,4013,0,9080,0,506,1557,0,725,197,186,0,0,0
04-Jan-16,3,26055,600,27754,23957,1626,4013,0,9080,0,1099,1557,0,723,195,38,0,0,0
04-Jan-16,4,25398,600,27585,23374,1623,4013,0,9080,0,1502,1557,0,729,99,-85,0,0,0
04-Jan-16,5,24805,600,27379,22865,1644,4013,0,9080,0,1811,1558,0,713,15,-163,0,0,0
04-Jan-16,6,24525,600,27103,22599,1666,4013,0,9080,0,1815,1557,0,709,11,-163,0,0,0
04-Jan-16,7,24020,600,26577,22094,1655,4013,0,9080,0,1794,1557,0,730,16,-163,0,0,0
04-Jan-16,8,23498,600,26033,21596,1644,4013,0,9080,0,1746,1558,0,716,-26,-163,0,0,0
04-Jan-16,9,23232,600,25843,21411,1648,4013,0,9080,0,1765,1558,0,737,-83,-163,0,0,0
04-Jan-16,10,23347,600,25923,21571,1653,4013,0,9080,0,1755,1558,0,731,-58,-163,0,0,0
04-Jan-16,11,24022,600,26485,22239,1676,4013,0,9080,0,1737,1559,0,743,-30,-96,0,0,0
04-Jan-16,12,25224,600,26894,23397,1698,4013,0,9080,0,1022,1541,0,736,-48,45,0,0,0
04-Jan-16,13,28453,600,29113,26541,1698,4013,0,9080,0,60,1992,0,459,25,116,0,0,0
04-Jan-16,14,31487,600,32053,29425,1698,4013,0,9080,52,18,1997,0,434,28,135,0,0,0
04-Jan-16,15,34967,600,35472,32634,1700,4013,0,9080,154,19,1997,0,754,-40,31,0,0,0
04-Jan-16,16,37114,600,37789,34709,1702,4013,0,9080,154,19,1997,0,766,-90,-120,0,0,0
04-Jan-16,17,38587,600,39495,36065,1719,4013,50,9080,115,17,1996,0,1014,-162,-244,0,0,0
04-Jan-16,18,39347,600,40411,36833,1736,4013,148,9080,45,18,1998,0,1015,-155,-336,0,0,0
04-Jan-16,19,40268,600,41397,37726,1752,4013,339,9080,0,14,1996,0,740,-215,-300,0,0,0
04-Jan-16,20,40596,600,41637,37957,1767,4013,564,9080,0,15,1997,0,708,-159,-267,0,0,0
04-Jan-16,21,40811,600,41842,38030,1807,4013,858,9080,0,15,1997,0,835,-146,-270,0,0,0
04-Jan-16,22,40908,600,42010,38042,1847,4013,1060,9080,0,14,1997,0,813,-211,-277,0,0,0
04-Jan-16,23,41003,600,42189,38066,1860,4013,1100,9080,0,15,1997,0,915,-211,-360,0,0,0
04-Jan-16,24,41246,600,42448,38211,1872,4013,1080,9080,0,14,1997,0,929,-211,-377,0,0,0
04-Jan-16,25,41670,600,42912,38564,1880,4013,1100,9080,0,12,1997,0,1025,-211,-419,0,0,0
04-Jan-16,26,41649,600,42901,38509,1887,4013,1180,9080,0,10,1997,0,993,-211,-431,0,0,0
04-Jan-16,27,41690,600,42982,38558,1894,4013,1050,9080,0,7,1997,0,995,-211,-474,0,0,0
04-Jan-16,28,41534,600,42790,38417,1900,4013,852,9080,0,5,1997,0,1002,-211,-440,0,0,0
04-Jan-16,29,41767,600,43034,38655,1898,4013,605,9080,0,6,1997,0,1026,-201,-460,0,0,0
04-Jan-16,30,41858,600,43138,38766,1897,4013,406,9080,0,5,1997,0,1000,-215,-460,0,0,0
04-Jan-16,31,42052,600,43309,38951,1860,4013,220,9080,0,9,1996,0,401,-171,-477,0,0,0
04-Jan-16,32,43112,600,44396,39957,1822,4013,96,9080,0,17,1997,0,335,-188,-479,0,0,0
04-Jan-16,33,44811,600,46000,41466,1835,4013,0,9080,0,17,1997,0,334,-123,-449,0,0,0
04-Jan-16,34,46466,613,47687,42941,1848,4013,0,9080,0,15,1997,0,346,-151,-442,0,0,0
04-Jan-16,35,46917,672,48294,43363,1854,4013,0,9080,0,16,1997,0,790,-247,-442,0,0,0
04-Jan-16,36,46780,604,48093,43229,1859,4013,0,9080,0,17,1997,0,837,-250,-442,0,0,0
04-Jan-16,37,46861,600,48164,43384,1867,4013,0,9080,0,16,1997,0,844,-245,-442,0,0,0
04-Jan-16,38,46261,600,47564,42851,1875,4013,0,9080,0,16,1997,0,841,-245,-442,0,0,0
04-Jan-16,39,45099,600,46389,41800,1882,4013,0,9080,0,11,1997,0,972,-238,-441,0,0,0
04-Jan-16,40,43539,600,44799,40367,1890,4013,0,9080,0,9,1997,0,995,-238,-413,0,0,0
04-Jan-16,41,41933,600,43156,38839,1872,4013,0,9080,0,13,1997,0,972,-197,-413,0,0,0
04-Jan-16,42,40106,600,41317,37213,1853,4013,0,9080,0,12,1997,0,996,-224,-375,0,0,0
04-Jan-16,43,38261,600,39331,35507,1855,4013,0,9080,0,9,1997,0,1009,-130,-331,0,0,0
04-Jan-16,44,35928,600,36846,33356,1857,4013,0,9080,0,9,1997,0,1020,-9,-300,0,0,0
04-Jan-16,45,33820,600,34600,31382,1836,4013,0,9080,0,10,1996,0,1012,108,-170,0,0,0
04-Jan-16,46,31771,600,32443,29365,1816,4013,0,9080,0,15,1997,0,999,176,-57,0,0,0
04-Jan-16,47,29498,600,30113,27232,1824,4013,0,9080,0,15,1900,0,942,148,93,0,0,0
04-Jan-16,48,28099,600,28894,25990,1831,4013,0,9080,0,195,1897,0,944,188,239,0,0,0
05-Jan-16,1,27564,600,28614,25571,1834,4013,0,9086,0,450,1897,0,935,199,285,0,0,0
05-Jan-16,2,27744,600,28916,25807,1838,4013,0,9086,0,572,1897,0,941,199,285,0,0,0
05-Jan-16,3,27410,600,29322,25519,1838,4013,0,9086,0,1312,1897,0,959,199,249,0,0,0
05-Jan-16,4,26724,600,29033,24870,1837,4013,0,9086,0,1709,1897,0,943,198,107,0,0,0
05-Jan-16,5,26072,600,28500,24269,1838,4013,0,9086,0,1828,1896,0,926,179,45,0,0,0
05-Jan-16,6,25850,600,28264,24038,1838,4013,0,9086,0,1814,1898,0,933,178,22,0,0,0
05-Jan-16,7,25294,600,27808,23488,1818,4013,0,9086,0,1793,1896,0,947,159,-121,0,0,0
05-Jan-16,8,24816,600,27396,23016,1798,4013,0,9086,0,1806,1897,0,888,159,-174,0,0,0
05-Jan-16,9,24518,600,27073,22769,1794,4013,0,9086,0,1781,1896,0,916,159,-174,0,0,0
05-Jan-16,10,24641,600,27180,22912,1790,4013,0,9086,0,1765,1897,0,925,159,-174,0,0,0
05-Jan-16,11,25259,600,27602,23495,1778,4013,0,9086,0,1637,1896,0,933,159,-106,0,0,0
05-Jan-16,12,26579,600,28422,24724,1765,4013,0,9086,0,1243,1894,0,927,149,20,0,0,0
05-Jan-16,13,29792,600,30629,27730,1731,4013,0,9086,0,237,1994,0,983,164,104,0,0,0
05-Jan-16,14,33109,600,33729,30847,1697,4013,0,9086,0,20,1996,0,999,170,238,0,0,0
05-Jan-16,15,37046,600,37649,34576,1677,4013,0,9086,11,14,1997,0,1013,113,156,0,0,0
05-Jan-16,16,39276,600,39889,36644,1657,4013,0,9086,44,14,1997,0,1027,-43,26,0,0,0
05-Jan-16,17,40478,600,41198,37604,1638,4013,39,9086,93,11,1997,0,1023,-135,-67,0,0,0
05-Jan-16,18,40574,600,41307,37578,1618,4013,107,9086,93,16,1996,0,1001,-92,-118,0,0,0
05-Jan-16,19,41264,600,42042,38122,1590,4013,260,9086,77,14,1997,0,1010,-50,-191,0,0,0
05-Jan-16,20,41526,600,42418,38380,1561,4013,488,9086,26,12,1998,0,996,-87,-219,0,0,0
05-Jan-16,21,41453,600,42369,38257,1534,4013,743,9086,0,15,1996,0,999,-62,-239,0,0,0
05-Jan-16,22,41556,600,42470,38259,1507,4013,934,9086,0,14,1997,0,996,-61,-239,0,0,0
05-Jan-16,23,41630,600,42562,38256,1481,4013,1070,9086,0,15,1997,0,1010,-50,-267,0,0,0
05-Jan-16,24,41732,600,42625,38265,1455,4013,1120,9086,0,12,1998,0,1011,-45,-236,0,0,0
05-Jan-16,25,41984,600,42893,38457,1432,4013,1200,9086,0,17,1997,0,991,-113,-179,0,0,0
05-Jan-16,26,41840,600,42712,38271,1408,4013,1050,9086,0,20,1998,0,1001,-57,-195,0,0,0
05-Jan-16,27,41808,600,42721,38208,1382,4013,1010,9086,0,17,1997,0,1002,-63,-233,0,0,0
05-Jan-16,28,41830,600,42820,38213,1357,4013,792,9086,0,17,1998,0,992,-63,-310,0,0,0
05-Jan-16,29,42118,600,43108,38507,1319,4013,650,9086,0,17,1997,0,1015,-63,-310,0,0,0
05-Jan-16,30,42109,600,43098,38488,1281,4013,479,9086,0,15,1998,0,988,-63,-311,0,0,0
05-Jan-16,31,42332,600,43360,38659,1237,4013,263,9086,0,12,1997,0,986,-63,-353,0,0,0
05-Jan-16,32,43538,600,44568,39790,1193,4013,111,9086,0,12,1997,0,1012,-63,-355,0,0,0
05-Jan-16,33,45491,600,46578,41573,1182,4013,30,9086,0,14,1997,0,1029,-142,-331,0,0,0
05-Jan-16,34,47304,612,48552,43251,1172,4013,0,9086,0,12,1997,0,1015,-244,-380,0,0,0
05-Jan-16,35,47656,672,49012,43620,1168,4013,0,9086,0,11,1998,0,977,-247,-426,0,0,0
05-Jan-16,36,47643,672,49019,43646,1163,4013,0,9086,0,10,1997,0,994,-252,-442,0,0,0
05-Jan-16,37,47538,641,48854,43608,1132,4013,0,9086,0,16,1998,0,1009,-213,-446,0,0,0
05-Jan-16,38,46977,600,48267,43034,1101,4013,0,9086,0,14,1998,0,996,-203,-473,0,0,0
05-Jan-16,39,46155,600,47381,42347,1091,4013,0,9086,0,12,1997,0,1010,-196,-418,0,0,0
05-Jan-16,40,44537,600,45665,40868,1081,4013,0,9086,0,12,1200,0,1004,-193,-323,0,0,0
05-Jan-16,41,43203,600,44220,39617,1070,4013,0,9086,0,10,1174,0,1004,-93,-314,0,0,0
05-Jan-16,42,41437,600,42325,38052,1059,4013,0,9086,0,12,1495,0,1030,22,-276,0,0,0
05-Jan-16,43,39470,600,40245,36195,1048,4013,0,9086,0,15,1495,0,1002,-16,-144,0,0,0
05-Jan-16,44,37011,600,37761,33949,1038,4013,0,9086,0,12,1492,0,971,60,-138,0,0,0
05-Jan-16,45,34879,600,35657,32001,1033,4013,0,9086,0,10,1491,0,980,148,-168,0,0,0
05-Jan-16,46,32771,600,33463,29955,1028,4013,0,9086,0,10,1490,0,1007,170,-82,0,0,0
05-Jan-16,47,30385,600,31000,27755,1026,4013,0,9086,0,15,1491,0,1003,197,68,0,0,0
05-Jan-16,48,29047,600,29670,26569,1024,4013,0,9086,0,23,1490,0,1009,198,217,0,0,0
06-Jan-16,1,28558,600,29798,26194,1018,4013,0,9092,0,640,1490,0,964,198,285,0,0,0
06-Jan-16,2,28835,600,30669,26503,1011,4013,0,9092,0,1234,1490,0,975,198,285,0,0,0
06-Jan-16,3,28488,600,30850,26208,999,4013,0,9092,0,1762,1490,0,970,198,285,0,0,0
06-Jan-16,4,27692,600,30144,25486,987,4013,0,9092,0,1852,1490,0,975,155,220,0,0,0
06-Jan-16,5,27083,600,29506,24936,986,4013,0,9092,0,1823,1490,0,1017,79,78,0,0,0
06-Jan-16,6,26882,600,29306,24710,985,4013,0,9092,0,1824,1490,0,981,102,17,0,0,0
