SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,GEN_DEM,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
02-Jan-17,38,43338,600,44705,39813,1308,4871,0,11503,20,20,949,0,1018,-453,-314,0,0,0
02-Jan-17,39,42497,600,43851,39109,1300,4871,0,11503,0,12,-50,0,1021,-407,-285,0,0,0
02-Jan-17,40,41315,600,42703,38041,1293,4871,0,11503,0,17,-101,0,992,-454,-216,0,0,0
02-Jan-17,41,40084,600,41325,36934,1270,4871,0,11503,0,14,-153,0,1005,-387,-87,0,0,0
02-Jan-17,42,38722,600,40040,35759,1248,4871,0,11503,0,10,-187,0,991,-436,-85,0,0,0
02-Jan-17,43,37050,600,38711,34233,1252,4871,0,11503,0,9,-657,0,983,-375,-20,0,0,0
02-Jan-17,44,35060,600,36574,32452,1257,4871,0,11503,0,9,-646,0,996,-240,-19,0,0,0
02-Jan-17,45,33291,600,35018,30828,1266,4871,0,11503,0,9,-1016,0,996,-102,0,0,0,0
02-Jan-17,46,31478,600,33206,28989,1274,4871,0,11503,0,10,-1021,0,985,-97,0,0,0,0
02-Jan-17,47,29349,600,30589,27019,1312,4871,0,11503,0,16,-468,0,964,-156,5,0,0,0
02-Jan-17,48,28010,600,29217,25828,1350,4781,0,11503,0,23,-427,0,1000,-157,7,0,0,0
03-Jan-17,1,27764,600,29108,25544,1387,4781,0,11503,0,723,346,0,960,-21,73,0,0,0
03-Jan-17,2,27990,600,29803,25846,1424,4781,0,11503,0,1213,428,0,950,47,222,0,0,0
03-Jan-17,3,27520,600,29330,25663,1465,4781,0,11503,0,1210,898,0,1002,235,285,0,0,0
03-Jan-17,4,26677,600,28781,24946,1506,4781,0,11503,0,1504,936,0,989,252,285,0,0,0
03-Jan-17,5,26117,600,28317,24483,1558,4781,0,11503,0,1600,875,0,996,267,285,0,0,0
03-Jan-17,6,25880,600,28067,24246,1609,4781,0,11503,0,1587,879,0,1012,269,285,0,0,0
03-Jan-17,7,25460,600,27641,23815,1659,4781,0,11503,0,1580,-1,0,1006,269,285,0,0,0
03-Jan-17,8,25000,600,27173,23388,1709,4781,0,11503,0,1573,41,0,998,268,285,0,0,0
03-Jan-17,9,24735,600,28140,23167,1792,4781,0,11503,0,1808,-997,0,1021,268,286,0,0,0
03-Jan-17,10,24750,599,28196,23218,1875,4781,0,11503,0,1826,-1021,0,997,268,286,0,0,0
03-Jan-17,11,25331,599,28767,23805,1940,4781,0,11503,0,1816,-1021,0,989,294,286,0,0,0
03-Jan-17,12,26440,600,29218,24872,2006,4781,0,11503,0,1158,-1020,0,977,243,285,0,0,0
03-Jan-17,13,29371,600,31084,27679,2026,4781,0,11503,0,93,-1020,0,982,256,286,0,0,0
03-Jan-17,14,32107,600,33737,30372,2045,4781,0,11503,0,10,-1020,0,985,256,286,0,0,0
03-Jan-17,15,35301,600,36932,33424,2077,4781,0,11503,0,10,-1021,0,833,260,285,0,0,0
03-Jan-17,16,37347,600,38978,35391,2109,4781,1,11503,0,10,-1021,0,770,260,285,0,0,0
03-Jan-17,17,38859,600,40489,36848,2134,4781,81,11503,0,10,-1020,0,986,220,285,0,0,0
03-Jan-17,18,39908,600,41533,37846,2159,4781,355,11503,5,9,-1021,0,1014,209,285,0,0,0
03-Jan-17,19,40972,600,42443,38664,2223,4781,780,11503,160,10,-1021,0,1003,102,254,0,0,0
03-Jan-17,20,41046,600,42574,38611,2287,4781,1210,11503,160,9,-1020,0,989,-59,214,0,0,0
03-Jan-17,21,40994,600,42732,38548,2373,4781,1520,11503,54,9,-1021,0,977,-162,129,0,0,0
03-Jan-17,22,40845,600,42639,38398,2459,4781,1800,11503,0,6,-1021,0,980,-167,100,0,0,0
03-Jan-17,23,40767,600,42634,38235,2550,4781,1930,11503,0,5,-1021,0,1010,-241,51,0,0,0
03-Jan-17,24,40878,600,42799,38323,2641,4781,1970,11503,0,5,-1021,0,999,-295,40,0,0,0
03-Jan-17,25,41125,600,43029,38528,2714,4781,1890,11503,0,5,-1022,0,999,-263,-14,0,0,0
03-Jan-17,26,40983,600,42830,38403,2788,4781,1850,11503,0,5,-1021,0,999,-219,-2,0,0,0
03-Jan-17,27,41034,600,42828,38507,2816,4781,1650,11503,0,5,-1021,0,1000,-168,19,0,0,0
03-Jan-17,28,41094,600,42846,38619,2845,4781,1370,11503,0,5,-1021,0,1000,-126,56,0,0,0
03-Jan-17,29,41328,600,42975,38885,2828,4781,1050,11503,0,5,-1021,0,1000,-21,66,0,0,0
03-Jan-17,30,41553,600,43196,39144,2812,4781,747,11503,0,5,-1021,0,999,-17,49,0,0,0
03-Jan-17,31,42084,600,43741,39605,2738,4781,448,11503,0,5,-1021,0,1000,-17,-14,0,0,0
03-Jan-17,32,42945,600,44553,40444,2664,4781,211,11503,0,10,-938,0,991,-45,-15,0,0,0
03-Jan-17,33,44207,600,45012,41467,2614,4781,57,11503,0,14,610,0,990,-176,-15,0,0,0
03-Jan-17,34,46233,600,47253,43270,2564,4781,0,11503,0,14,697,0,1017,-331,-75,0,0,0
03-Jan-17,35,46763,600,47874,43652,2526,4781,0,11503,0,8,375,0,997,-323,-180,0,0,0
03-Jan-17,36,46475,600,47778,43370,2487,4781,0,11503,0,11,419,0,983,-440,-252,0,0,0
03-Jan-17,37,46006,600,47523,42999,2500,4781,0,11503,0,9,-149,0,1008,-451,-308,0,0,0
03-Jan-17,38,45459,600,46893,42492,2512,4781,0,11503,0,8,-132,0,1001,-454,-240,0,0,0
03-Jan-17,39,44845,600,46539,41991,2508,4781,0,11503,0,5,-497,0,1014,-453,-139,0,0,0
03-Jan-17,40,43582,600,45237,40719,2504,4781,0,11503,0,9,-502,0,999,-400,-144,0,0,0
03-Jan-17,41,42083,600,43668,39298,2470,4781,0,11503,0,9,-503,0,999,-445,-28,0,0,0
03-Jan-17,42,40151,600,41641,37593,2436,4781,0,11503,0,12,-477,0,999,-401,1,0,0,0
03-Jan-17,43,38154,600,40241,35691,2432,4781,0,11503,0,12,-1016,0,1003,-443,-16,0,0,0
03-Jan-17,44,35705,600,37782,33392,2428,4781,0,11503,0,12,-1020,0,1020,-346,-99,0,0,0
03-Jan-17,45,33538,600,35431,31317,2402,4781,0,11503,0,9,-1020,0,1013,-192,-72,0,0,0
03-Jan-17,46,31403,600,33069,29213,2377,4781,0,11503,0,9,-1020,0,1022,-37,0,0,0,0
03-Jan-17,47,29207,600,30925,27097,2305,4781,0,11503,0,17,-1020,0,985,-81,66,0,0,0
03-Jan-17,48,27781,600,29764,25798,2233,4781,0,11503,0,363,-1020,0,975,40,200,0,0,0
04-Jan-17,1,27512,600,30315,25575,2200,4781,0,11503,0,1183,-1020,0,1018,83,268,0,0,0
04-Jan-17,2,27895,600,30922,25998,2166,4781,0,11503,0,1407,-1020,0,1024,111,285,0,0,0
04-Jan-17,3,27603,600,30373,25774,2142,4781,0,11503,0,1150,-1020,0,1030,113,285,0,0,0
04-Jan-17,4,27004,600,30066,25205,2118,4781,0,11503,0,1441,-1021,0,906,163,285,0,0,0
04-Jan-17,5,26430,600,29619,24681,2107,4781,0,11503,0,1457,-1020,0,-112,73,285,0,0,0
04-Jan-17,6,26565,600,29923,24743,2096,4781,0,11503,0,1601,-1021,0,-136,129,256,0,0,0
04-Jan-17,7,26244,600,29942,24410,2056,4781,0,11503,0,1666,-1021,0,-411,141,182,0,0,0
04-Jan-17,8,25815,600,29526,23954,2017,4781,0,11503,0,1649,-1020,0,-442,142,175,0,0,0
04-Jan-17,9,25591,600,29397,23744,2002,4781,0,11503,0,1718,-1021,0,-467,142,160,0,0,0
04-Jan-17,10,25610,600,29418,23781,1987,4781,0,11503,0,1724,-1021,0,-463,142,159,0,0,0
04-Jan-17,11,26431,600,29873,24457,1944,4781,0,11503,0,1386,-1020,0,-436,178,224,0,0,0
04-Jan-17,12,27450,600,30587,25538,1902,4781,0,11503,0,1048,-1020,0,-469,206,285,0,0,0
04-Jan-17,13,30459,600,32392,28316,1866,4781,0,11503,0,97,-1021,0,-215,278,285,0,0,0
04-Jan-17,14,33417,600,35214,31126,1831,4781,0,11503,0,9,-1020,0,-168,297,283,0,0,0
04-Jan-17,15,37194,600,38823,34639,1787,4781,0,11503,0,8,-1021,0,778,290,183,0,0,0
04-Jan-17,16,39356,600,40986,36642,1743,4781,0,11503,0,9,-1021,0,1024,190,139,0,0,0
04-Jan-17,17,40743,600,42373,37725,1699,4781,15,11503,0,9,-1021,0,1009,63,112,0,0,0
04-Jan-17,18,41277,600,42907,38134,1655,4781,117,11503,0,9,-1021,0,1021,54,132,0,0,0
04-Jan-17,19,42069,600,43698,38860,1620,4781,306,11503,0,8,-1021,0,1021,13,81,0,0,0
04-Jan-17,20,42511,600,44183,39177,1585,4781,572,11503,49,5,-1021,0,1017,-95,59,0,0,0
04-Jan-17,21,42437,600,44049,38963,1574,4781,867,11503,172,5,-1021,0,1003,-143,-15,0,0,0
04-Jan-17,22,42298,600,43919,38763,1564,4781,1230,11503,196,4,-1021,0,981,-151,-41,0,0,0
04-Jan-17,23,42253,600,44166,38842,1576,4781,1490,11503,4,3,-1021,0,1001,-233,-60,0,0,0
04-Jan-17,24,42097,600,44131,38627,1587,4781,1720,11503,2,5,-1021,0,961,-279,-131,0,0,0
04-Jan-17,25,42087,600,44252,38611,1608,4781,1880,11503,0,5,-1022,0,1008,-275,-263,0,0,0
04-Jan-17,26,42074,600,44299,38394,1629,4781,1980,11503,0,5,-1021,0,1016,-325,-274,0,0,0
04-Jan-17,27,41921,600,44165,38240,1586,4781,1870,11503,0,5,-1021,0,984,-354,-264,0,0,0
04-Jan-17,28,41907,600,44086,38251,1544,4781,1580,11503,0,6,-1021,0,1000,-289,-263,0,0,0
04-Jan-17,29,42130,600,44279,38469,1470,4781,1250,11503,0,7,-1021,0,1000,-276,-245,0,0,0
04-Jan-17,30,42345,600,44478,38697,1395,4781,881,11503,0,10,-1021,0,1000,-276,-226,0,0,0
04-Jan-17,31,42788,600,44640,39062,1323,4781,450,11503,0,6,-865,0,999,-269,-112,0,0,0
04-Jan-17,32,44110,600,45918,40285,1251,4781,140,11503,0,5,-898,0,996,-269,-36,0,0,0
04-Jan-17,33,45628,600,46689,41581,1220,4781,13,11503,0,5,709,0,974,-360,-96,0,0,0
04-Jan-17,34,47488,600,48646,43191,1190,4781,0,11503,0,8,754,0,1039,-440,-110,0,0,0
04-Jan-17,35,48177,600,49460,43774,1156,4781,0,11503,0,8,977,0,979,-453,-222,0,0,0
04-Jan-17,36,47955,600,49385,43557,1122,4781,0,11503,0,5,997,0,1003,-454,-371,0,0,0
04-Jan-17,37,47920,600,49376,43535,1062,4781,0,11503,5,6,899,0,1018,-454,-401,0,0,0
04-Jan-17,38,47656,600,49000,43229,1003,4781,0,11503,32,8,905,0,1010,-454,-314,0,0,0
04-Jan-17,39,47258,600,48455,42916,956,4781,0,11503,32,9,678,0,994,-455,-165,0,0,0
04-Jan-17,40,46151,600,47216,41900,908,4781,0,11503,32,10,710,0,1012,-456,-31,0,0,0
04-Jan-17,41,44795,600,46681,40572,860,4781,0,11503,25,7,-853,0,1018,-451,68,0,0,0
04-Jan-17,42,42962,600,44952,38976,813,4781,0,11503,0,8,-1021,0,1027,-361,77,0,0,0
04-Jan-17,43,41024,600,42888,37198,790,4781,0,11503,0,4,-1021,0,1014,-213,-26,0,0,0
04-Jan-17,44,38699,600,40607,35032,768,4781,0,11503,0,4,-1021,0,1001,-230,-53,0,0,0
04-Jan-17,45,36492,600,38245,32951,738,4781,0,11503,0,6,-1021,0,963,-102,-24,0,0,0
04-Jan-17,46,34241,600,36032,30800,708,4781,0,11503,0,10,-1019,0,980,-101,-61,0,0,0
04-Jan-17,47,31924,600,33414,28676,676,4781,0,11503,0,21,-835,0,1008,-24,-10,0,0,0
04-Jan-17,48,30638,600,32228,27486,645,4781,0,11503,0,120,-853,0,1001,-17,2,0,0,0
05-Jan-17,1,30220,600,31990,27165,622,4781,0,11503,0,1170,387,0,987,61,98,0,0,0
05-Jan-17,2,30649,600,32622,27643,600,4781,0,11503,0,1373,436,0,1023,125,243,0,0,0
05-Jan-17,3,30513,600,32476,27527,584,4781,0,11503,0,1279,-84,0,996,229,287,0,0,0
05-Jan-17,4,29865,600,32099,26945,567,4781,0,11503,0,1549,-85,0,1008,293,287,0,0,0
05-Jan-17,5,29448,600,31678,26587,557,4781,0,11503,0,1572,-58,0,978,243,287,0,0,0
05-Jan-17,6,29465,600,31931,26585,547,4781,0,11503,0,1802,-64,0,998,249,287,0,0,0
05-Jan-17,7,29122,600,31514,26228,542,4781,0,11503,0,1792,715,0,991,266,287,0,0,0
05-Jan-17,8,28673,600,31056,25778,536,4781,0,11503,0,1783,772,0,980,294,287,0,0,0
05-Jan-17,9,28497,600,30888,25648,525,4781,0,11503,0,1773,-18,0,969,297,287,0,0,0
05-Jan-17,10,28693,600,31040,25843,514,4781,0,11503,0,1747,15,0,974,297,287,0,0,0
05-Jan-17,11,29409,600,32447,26523,508,4781,0,11503,0,1432,-1006,0,1011,297,287,0,0,0
05-Jan-17,12,30751,600,33593,27765,503,4781,0,11503,0,1221,-1021,0,1011,296,287,0,0,0
05-Jan-17,13,33993,600,35750,30792,506,4781,0,11503,0,136,-1021,0,1001,297,287,0,0,0
05-Jan-17,14,37314,600,38944,33958,510,4781,0,11503,0,9,-1021,0,1000,297,287,0,0,0
05-Jan-17,15,41199,600,42612,37553,527,4781,0,11503,0,12,-801,0,539,292,287,0,0,0
05-Jan-17,16,43469,600,44707,39527,544,4781,0,11503,140,12,-766,0,487,296,287,0,0,0
05-Jan-17,17,44662,600,45664,40349,576,4781,89,11503,383,19,-766,0,919,268,280,0,0,0
05-Jan-17,18,44648,600,45688,40348,607,4781,470,11503,362,18,-784,0,944,294,221,0,0,0
05-Jan-17,19,45175,600,46535,40895,652,4781,1220,11503,271,10,-1021,0,986,297,166,0,0,0
05-Jan-17,20,45015,600,46436,40776,697,4781,2060,11503,210,9,-1022,0,958,275,166,0,0,0
05-Jan-17,21,44372,600,45765,40280,720,4781,2760,11503,40,8,-825,0,938,151,150,0,0,0
05-Jan-17,22,43967,600,45385,39938,744,4781,3310,11503,4,6,-816,0,965,46,134,0,0,0
05-Jan-17,23,43530,600,44948,39482,742,4781,3710,11503,4,6,-816,0,840,113,38,0,0,0
05-Jan-17,24,43061,600,44476,39018,741,4781,3960,11503,4,5,-814,0,870,62,73,0,0,0
05-Jan-17,25,42989,600,44508,38998,760,4781,4010,11503,4,5,-918,0,875,94,45,0,0,0
05-Jan-17,26,42818,600,44340,38818,778,4781,3900,11503,0,5,-917,0,874,65,41,0,0,0
05-Jan-17,27,42845,600,44470,38885,802,4781,3550,11503,0,5,-1020,0,874,54,56,0,0,0
05-Jan-17,28,42918,600,44545,39014,827,4781,3060,11503,0,5,-1022,0,781,112,88,0,0,0
05-Jan-17,29,43177,600,45044,39289,850,4781,2480,11503,0,5,-1022,0,-240,108,164,0,0,0
05-Jan-17,30,43482,600,45349,39604,873,4781,1710,11503,0,5,-995,0,-267,107,186,0,0,0
05-Jan-17,31,44083,600,45365,40179,898,4781,906,11503,0,4,-63,0,-615,48,248,0,0,0
05-Jan-17,32,45327,600,46519,41374,924,4781,281,11503,0,4,26,0,-588,84,287,0,0,0
05-Jan-17,33,47079,600,47738,42966,943,4781,29,11503,0,8,936,0,524,-51,287,0,0,0
05-Jan-17,34,49056,600,49735,44847,962,4781,0,11503,0,7,998,0,612,-72,263,0,0,0
05-Jan-17,35,49334,600,50121,45131,998,4781,0,11503,0,8,997,0,671,-179,129,0,0,0
05-Jan-17,36,48934,600,49688,44868,1033,4781,0,11503,0,7,997,0,682,-147,50,0,0,0
05-Jan-17,37,48690,600,49608,44696,1072,4781,0,11503,0,3,720,0,935,-315,118,0,0,0
05-Jan-17,38,48641,600,49447,44715,1111,4781,0,11503,0,3,696,0,951,-203,204,0,0,0
05-Jan-17,39,48108,600,49002,44317,1168,4781,0,11503,0,4,997,0,950,-290,141,0,0,0
05-Jan-17,40,46810,600,47684,43119,1224,4781,0,11503,0,5,866,0,951,-269,129,0,0,0
05-Jan-17,41,45421,600,47099,41826,1274,4781,0,11503,0,7,-812,0,998,-259,159,0,0,0
05-Jan-17,42,43460,600,45309,40160,1323,4781,0,11503,0,10,-1021,0,982,-218,127,0,0,0
05-Jan-17,43,41478,600,43199,38370,1383,4781,0,11503,0,9,-1021,0,997,-91,155,0,0,0
05-Jan-17,44,39016,600,40647,36143,1443,4781,0,11503,0,10,-1021,0,974,29,226,0,0,0
05-Jan-17,45,36651,600,38282,33910,1494,4781,0,11503,0,10,-1021,0,1020,32,287,0,0,0
05-Jan-17,46,34279,600,35909,31633,1544,4781,0,11503,0,9,-1021,0,1018,159,287,0,0,0
05-Jan-17,47,32000,600,33644,29482,1568,4781,0,11503,0,23,-1021,0,1029,292,287,0,0,0
05-Jan-17,48,30691,600,32699,28300,1591,4781,0,11503,0,387,-1021,0,991,297,287,0,0,0
06-Jan-17,1,30259,600,33016,27991,1599,4781,0,11503,0,1408,-749,0,1028,297,287,0,0,0
06-Jan-17,2,30562,600,33344,28299,1607,4781,0,11503,0,1444,-738,0,1043,297,287,0,0,0
06-Jan-17,3,30235,600,32884,28009,1634,4781,0,11503,0,1550,-499,0,1010,297,287,0,0,0
06-Jan-17,4,29477,600,32355,27346,1660,4781,0,11503,0,1790,-488,0,1003,297,287,0,0,0
06-Jan-17,5,28968,600,32007,26936,1694,4781,0,11503,0,1856,-583,0,992,297,287,0,0,0
06-Jan-17,6,28834,600,31931,26790,1729,4781,0,11503,0,1898,-599,0,991,297,287,0,0,0
06-Jan-17,7,28344,600,31662,26281,1718,4781,0,11503,0,1877,-841,0,1009,297,287,0,0,0
06-Jan-17,8,27855,600,31164,25827,1706,4781,0,11503,0,1871,-838,0,991,297,287,0,0,0
